systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;promptTokens;completionTokens;totalTokens;GPT_Model
Spotify_getAlbumTracks;16;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;497;422;919;GPT-4o-mini
Spotify_getAlbumTracks;17;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;450;507;957;GPT-4o-mini
Spotify_getAlbumTracks;18;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;566;463;1029;GPT-4o-mini
Spotify_getAlbumTracks;19;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;485;445;930;GPT-4o-mini
Spotify_getAlbumTracks;20;daikon.inv.binary.sequenceString.MemberString;Array properties;Spotify_getAlbumTracks-daikon.inv.binary.sequenceString.MemberString;Spotify_getAlbumTracks-Array properties;FP;FP;TN;506;355;861;GPT-4o-mini
Spotify_getAlbumTracks;21;daikon.inv.binary.sequenceString.MemberString;Array properties;Spotify_getAlbumTracks-daikon.inv.binary.sequenceString.MemberString;Spotify_getAlbumTracks-Array properties;FP;FP;TN;503;381;884;GPT-4o-mini
Spotify_getAlbumTracks;22;daikon.inv.binary.sequenceString.MemberString;Array properties;Spotify_getAlbumTracks-daikon.inv.binary.sequenceString.MemberString;Spotify_getAlbumTracks-Array properties;FP;FP;TN;547;412;959;GPT-4o-mini
Spotify_getAlbumTracks;23;daikon.inv.binary.sequenceString.MemberString;Array properties;Spotify_getAlbumTracks-daikon.inv.binary.sequenceString.MemberString;Spotify_getAlbumTracks-Array properties;FP;FP;TN;548;389;937;GPT-4o-mini
Spotify_getAlbumTracks;24;daikon.inv.binary.sequenceString.MemberString;Array properties;Spotify_getAlbumTracks-daikon.inv.binary.sequenceString.MemberString;Spotify_getAlbumTracks-Array properties;FP;FP;TN;547;408;955;GPT-4o-mini
Spotify_getAlbumTracks;25;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;456;461;917;GPT-4o-mini
Spotify_getAlbumTracks;26;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;491;424;915;GPT-4o-mini
Spotify_getAlbumTracks;27;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;462;499;961;GPT-4o-mini
Spotify_getAlbumTracks;28;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;558;382;940;GPT-4o-mini
Spotify_getAlbumTracks;29;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;477;449;926;GPT-4o-mini
Spotify_getAlbumTracks;30;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;497;436;933;GPT-4o-mini
Spotify_getAlbumTracks;31;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntLessThan;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;593;413;1006;GPT-4o-mini
Spotify_getAlbumTracks;32;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntEqual;Spotify_getAlbumTracks-Arithmetic comparisons;TP;FP;FN;438;403;841;GPT-4o-mini
Spotify_getAlbumTracks;33;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntEqual;Spotify_getAlbumTracks-Arithmetic comparisons;TP;FP;FN;424;293;717;GPT-4o-mini
Spotify_getAlbumTracks;34;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.unary.scalar.NonZero;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;764;330;1094;GPT-4o-mini
Spotify_getAlbumTracks;35;daikon.inv.unary.sequence.EltNonZero;Array properties;Spotify_getAlbumTracks-daikon.inv.unary.sequence.EltNonZero;Spotify_getAlbumTracks-Array properties;TP;FP;FN;774;387;1161;GPT-4o-mini
Spotify_getAlbumTracks;36;daikon.inv.unary.scalar.LowerBound;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.scalar.LowerBound;Spotify_getAlbumTracks-Specific values;TP;TP;TP;399;357;756;GPT-4o-mini
Spotify_getAlbumTracks;37;daikon.inv.unary.scalar.LowerBound;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.scalar.LowerBound;Spotify_getAlbumTracks-Specific values;TP;FP;FN;392;290;682;GPT-4o-mini
Spotify_getAlbumTracks;38;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;437;438;875;GPT-4o-mini
Spotify_getAlbumTracks;39;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;430;410;840;GPT-4o-mini
Spotify_getAlbumTracks;40;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterEqual;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;800;419;1219;GPT-4o-mini
Spotify_getAlbumTracks;41;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;418;524;942;GPT-4o-mini
Spotify_getAlbumTracks;42;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;790;402;1192;GPT-4o-mini
Spotify_getAlbumTracks;43;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterEqual;Spotify_getAlbumTracks-Arithmetic comparisons;TP;FP;FN;792;407;1199;GPT-4o-mini
Spotify_getAlbumTracks;44;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;420;428;848;GPT-4o-mini
Spotify_getAlbumTracks;45;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterEqual;Spotify_getAlbumTracks-Arithmetic comparisons;TP;TP;TP;783;490;1273;GPT-4o-mini
Spotify_getAlbumTracks;46;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;419;395;814;GPT-4o-mini
Spotify_getAlbumTracks;47;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;414;307;721;GPT-4o-mini
Spotify_getAlbumTracks;48;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;466;352;818;GPT-4o-mini
Spotify_getAlbumTracks;49;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;466;391;857;GPT-4o-mini
Spotify_getAlbumTracks;50;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;466;350;816;GPT-4o-mini
Spotify_getAlbumTracks;51;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;496;387;883;GPT-4o-mini
Spotify_getAlbumTracks;52;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;496;456;952;GPT-4o-mini
Spotify_getAlbumTracks;53;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;488;342;830;GPT-4o-mini
Spotify_getAlbumTracks;54;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;488;443;931;GPT-4o-mini
Spotify_getAlbumTracks;55;daikon.inv.unary.stringsequence.SequenceFixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.stringsequence.SequenceFixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;TP;TP;472;262;734;GPT-4o-mini
Spotify_getAlbumTracks;56;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;417;300;717;GPT-4o-mini
Spotify_getAlbumTracks;57;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;412;309;721;GPT-4o-mini
Spotify_getAlbumTracks;58;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;427;358;785;GPT-4o-mini
Spotify_getAlbumTracks;59;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;420;298;718;GPT-4o-mini
Spotify_getAlbumTracks;60;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;415;381;796;GPT-4o-mini
Spotify_getAlbumTracks;61;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;482;311;793;GPT-4o-mini
Spotify_getAlbumTracks;62;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;483;384;867;GPT-4o-mini
Spotify_getAlbumTracks;63;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;482;346;828;GPT-4o-mini
Spotify_getAlbumTracks;64;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;439;305;744;GPT-4o-mini
Spotify_getAlbumTracks;65;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;434;308;742;GPT-4o-mini
Spotify_getAlbumTracks;66;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;FP;FP;TN;431;230;661;GPT-4o-mini
Spotify_getAlbumTracks;67;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;428;341;769;GPT-4o-mini
Spotify_getAlbumTracks;68;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.FixedLengthString;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;427;342;769;GPT-4o-mini
Spotify_getAlbumTracks;69;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;457;362;819;GPT-4o-mini
Spotify_getAlbumTracks;70;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;513;422;935;GPT-4o-mini
Spotify_getAlbumTracks;71;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;458;444;902;GPT-4o-mini
Spotify_getAlbumTracks;72;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;449;397;846;GPT-4o-mini
Spotify_getAlbumTracks;73;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;515;369;884;GPT-4o-mini
Spotify_getAlbumTracks;74;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;516;434;950;GPT-4o-mini
Spotify_getAlbumTracks;75;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;461;419;880;GPT-4o-mini
Spotify_getAlbumTracks;76;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;507;463;970;GPT-4o-mini
Spotify_getAlbumTracks;77;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;507;443;950;GPT-4o-mini
Spotify_getAlbumTracks;78;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;504;410;914;GPT-4o-mini
Spotify_getAlbumTracks;79;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;505;439;944;GPT-4o-mini
Spotify_getAlbumTracks;80;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;449;413;862;GPT-4o-mini
Spotify_getAlbumTracks;81;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;397;285;682;GPT-4o-mini
Spotify_getAlbumTracks;82;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;395;268;663;GPT-4o-mini
Spotify_getAlbumTracks;83;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_getAlbumTracks-daikon.inv.unary.string.IsUrl;Spotify_getAlbumTracks-Specific formats;TP;FP;FN;395;299;694;GPT-4o-mini
Spotify_getAlbumTracks;84;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;434;473;907;GPT-4o-mini
Spotify_getAlbumTracks;85;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;432;383;815;GPT-4o-mini
Spotify_getAlbumTracks;86;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;432;438;870;GPT-4o-mini
Spotify_getAlbumTracks;87;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;438;430;868;GPT-4o-mini
Spotify_getAlbumTracks;88;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;436;456;892;GPT-4o-mini
Spotify_getAlbumTracks;89;daikon.inv.binary.twoString.StdString$SubString;String comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoString.StdString$SubString;Spotify_getAlbumTracks-String comparisons;TP;FP;FN;436;463;899;GPT-4o-mini
Spotify_getAlbumTracks;90;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;576;439;1015;GPT-4o-mini
Spotify_getAlbumTracks;91;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;578;483;1061;GPT-4o-mini
Spotify_getAlbumTracks;92;daikon.inv.unary.string.OneOfString;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.string.OneOfString;Spotify_getAlbumTracks-Specific values;FP;FP;TN;464;293;757;GPT-4o-mini
Spotify_getAlbumTracks;93;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.unary.scalar.NonZero;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;464;292;756;GPT-4o-mini
Spotify_getAlbumTracks;94;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntGreaterEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;474;476;950;GPT-4o-mini
Spotify_getAlbumTracks;95;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;495;457;952;GPT-4o-mini
Spotify_getAlbumTracks;96;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;497;554;1051;GPT-4o-mini
Spotify_getAlbumTracks;97;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;483;455;938;GPT-4o-mini
Spotify_getAlbumTracks;98;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;485;523;1008;GPT-4o-mini
Spotify_getAlbumTracks;99;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;489;400;889;GPT-4o-mini
Spotify_getAlbumTracks;100;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;591;424;1015;GPT-4o-mini
Spotify_getAlbumTracks;101;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;Spotify_getAlbumTracks-daikon.inv.binary.twoScalar.IntNonEqual;Spotify_getAlbumTracks-Arithmetic comparisons;FP;FP;TN;595;485;1080;GPT-4o-mini
Spotify_getAlbumTracks;102;daikon.inv.unary.scalar.LowerBound;Specific values;Spotify_getAlbumTracks-daikon.inv.unary.scalar.LowerBound;Spotify_getAlbumTracks-Specific values;TP;FP;FN;401;343;744;GPT-4o-mini
GitHub_createOrganizationRepository;0;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;638;389;1027;GPT-4o-mini
GitHub_createOrganizationRepository;1;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;638;410;1048;GPT-4o-mini
GitHub_createOrganizationRepository;2;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;622;366;988;GPT-4o-mini
GitHub_createOrganizationRepository;3;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;626;307;933;GPT-4o-mini
GitHub_createOrganizationRepository;4;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;776;428;1204;GPT-4o-mini
GitHub_createOrganizationRepository;5;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;646;334;980;GPT-4o-mini
GitHub_createOrganizationRepository;6;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;678;351;1029;GPT-4o-mini
GitHub_createOrganizationRepository;7;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;648;383;1031;GPT-4o-mini
GitHub_createOrganizationRepository;8;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;656;335;991;GPT-4o-mini
GitHub_createOrganizationRepository;9;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;705;375;1080;GPT-4o-mini
GitHub_createOrganizationRepository;10;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;662;415;1077;GPT-4o-mini
GitHub_createOrganizationRepository;11;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;659;301;960;GPT-4o-mini
GitHub_createOrganizationRepository;12;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;661;337;998;GPT-4o-mini
GitHub_createOrganizationRepository;13;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;663;384;1047;GPT-4o-mini
GitHub_createOrganizationRepository;14;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;620;372;992;GPT-4o-mini
GitHub_createOrganizationRepository;15;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;620;353;973;GPT-4o-mini
GitHub_createOrganizationRepository;16;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;612;287;899;GPT-4o-mini
GitHub_createOrganizationRepository;17;daikon.inv.binary.twoString.StringEqual;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StringEqual;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;612;317;929;GPT-4o-mini
GitHub_createOrganizationRepository;18;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;614;377;991;GPT-4o-mini
GitHub_createOrganizationRepository;19;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoScalar.IntEqual;GitHub_createOrganizationRepository-Arithmetic comparisons;TP;FP;FN;617;366;983;GPT-4o-mini
