systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;promptTokens;completionTokens;totalTokens;GPT_Model
GitHub_createOrganizationRepository;111;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;620;191;811;GPT-3.5
GitHub_createOrganizationRepository;112;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;619;203;822;GPT-3.5
GitHub_createOrganizationRepository;113;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;619;237;856;GPT-3.5
GitHub_createOrganizationRepository;114;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;617;183;800;GPT-3.5
GitHub_createOrganizationRepository;115;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;616;87;703;GPT-3.5
GitHub_createOrganizationRepository;116;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;618;188;806;GPT-3.5
GitHub_createOrganizationRepository;117;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;625;219;844;GPT-3.5
GitHub_createOrganizationRepository;118;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;622;165;787;GPT-3.5
GitHub_createOrganizationRepository;119;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;621;203;824;GPT-3.5
GitHub_createOrganizationRepository;120;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;621;192;813;GPT-3.5
GitHub_createOrganizationRepository;121;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;621;174;795;GPT-3.5
GitHub_createOrganizationRepository;122;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;619;205;824;GPT-3.5
GitHub_createOrganizationRepository;123;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;620;223;843;GPT-3.5
GitHub_createOrganizationRepository;124;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;619;208;827;GPT-3.5
GitHub_createOrganizationRepository;125;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;617;234;851;GPT-3.5
GitHub_createOrganizationRepository;126;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;620;226;846;GPT-3.5
GitHub_createOrganizationRepository;127;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;622;226;848;GPT-3.5
GitHub_createOrganizationRepository;128;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;626;192;818;GPT-3.5
GitHub_createOrganizationRepository;129;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;620;218;838;GPT-3.5
GitHub_createOrganizationRepository;130;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;619;221;840;GPT-3.5
GitHub_createOrganizationRepository;131;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;622;199;821;GPT-3.5
GitHub_createOrganizationRepository;132;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;620;242;862;GPT-3.5
GitHub_createOrganizationRepository;133;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;618;213;831;GPT-3.5
GitHub_createOrganizationRepository;134;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;617;207;824;GPT-3.5
GitHub_createOrganizationRepository;135;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;616;200;816;GPT-3.5
GitHub_createOrganizationRepository;136;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;618;165;783;GPT-3.5
GitHub_createOrganizationRepository;137;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;621;192;813;GPT-3.5
GitHub_createOrganizationRepository;138;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;614;224;838;GPT-3.5
GitHub_createOrganizationRepository;139;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;617;187;804;GPT-3.5
GitHub_createOrganizationRepository;140;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;618;183;801;GPT-3.5
GitHub_createOrganizationRepository;141;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;622;245;867;GPT-3.5
GitHub_createOrganizationRepository;142;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;648;177;825;GPT-3.5
GitHub_createOrganizationRepository;143;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;621;230;851;GPT-3.5
GitHub_createOrganizationRepository;144;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;647;253;900;GPT-3.5
GitHub_createOrganizationRepository;145;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;636;251;887;GPT-3.5
GitHub_createOrganizationRepository;146;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;641;176;817;GPT-3.5
GitHub_createOrganizationRepository;147;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;641;232;873;GPT-3.5
GitHub_createOrganizationRepository;148;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;709;200;909;GPT-3.5
GitHub_createOrganizationRepository;149;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;641;211;852;GPT-3.5
GitHub_createOrganizationRepository;150;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;643;222;865;GPT-3.5
GitHub_createOrganizationRepository;151;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;643;214;857;GPT-3.5
GitHub_createOrganizationRepository;152;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;644;186;830;GPT-3.5
GitHub_createOrganizationRepository;153;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;646;176;822;GPT-3.5
GitHub_createOrganizationRepository;154;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;656;229;885;GPT-3.5
GitHub_createOrganizationRepository;155;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;668;197;865;GPT-3.5
GitHub_createOrganizationRepository;156;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;671;106;777;GPT-3.5
GitHub_createOrganizationRepository;157;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;671;187;858;GPT-3.5
GitHub_createOrganizationRepository;158;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;672;194;866;GPT-3.5
GitHub_createOrganizationRepository;159;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;666;199;865;GPT-3.5
GitHub_createOrganizationRepository;160;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;667;218;885;GPT-3.5
GitHub_createOrganizationRepository;161;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;666;231;897;GPT-3.5
GitHub_createOrganizationRepository;162;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;652;187;839;GPT-3.5
GitHub_createOrganizationRepository;163;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;670;237;907;GPT-3.5
GitHub_createOrganizationRepository;164;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;621;233;854;GPT-3.5
GitHub_createOrganizationRepository;165;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;648;204;852;GPT-3.5
GitHub_createOrganizationRepository;166;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;655;187;842;GPT-3.5
GitHub_createOrganizationRepository;167;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;656;185;841;GPT-3.5
GitHub_createOrganizationRepository;168;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;655;39;694;GPT-3.5
GitHub_createOrganizationRepository;169;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;654;171;825;GPT-3.5
GitHub_createOrganizationRepository;170;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;659;189;848;GPT-3.5
GitHub_createOrganizationRepository;171;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;652;206;858;GPT-3.5
GitHub_createOrganizationRepository;172;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;655;237;892;GPT-3.5
GitHub_createOrganizationRepository;173;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;657;225;882;GPT-3.5
GitHub_createOrganizationRepository;174;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;654;184;838;GPT-3.5
GitHub_createOrganizationRepository;175;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;653;207;860;GPT-3.5
GitHub_createOrganizationRepository;176;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;653;173;826;GPT-3.5
GitHub_createOrganizationRepository;177;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;651;204;855;GPT-3.5
GitHub_createOrganizationRepository;178;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;650;226;876;GPT-3.5
GitHub_createOrganizationRepository;179;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;652;180;832;GPT-3.5
GitHub_createOrganizationRepository;180;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;659;161;820;GPT-3.5
GitHub_createOrganizationRepository;181;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;656;248;904;GPT-3.5
GitHub_createOrganizationRepository;182;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;655;224;879;GPT-3.5
GitHub_createOrganizationRepository;183;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;655;183;838;GPT-3.5
GitHub_createOrganizationRepository;184;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;655;202;857;GPT-3.5
GitHub_createOrganizationRepository;185;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;653;207;860;GPT-3.5
GitHub_createOrganizationRepository;186;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;654;168;822;GPT-3.5
GitHub_createOrganizationRepository;187;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;653;161;814;GPT-3.5
GitHub_createOrganizationRepository;188;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;651;177;828;GPT-3.5
GitHub_createOrganizationRepository;189;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;654;179;833;GPT-3.5
GitHub_createOrganizationRepository;190;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;656;145;801;GPT-3.5
GitHub_createOrganizationRepository;191;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;660;157;817;GPT-3.5
GitHub_createOrganizationRepository;192;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;654;192;846;GPT-3.5
GitHub_createOrganizationRepository;193;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;653;210;863;GPT-3.5
GitHub_createOrganizationRepository;194;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;656;219;875;GPT-3.5
GitHub_createOrganizationRepository;195;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;654;179;833;GPT-3.5
GitHub_createOrganizationRepository;196;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;652;174;826;GPT-3.5
GitHub_createOrganizationRepository;197;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;651;180;831;GPT-3.5
GitHub_createOrganizationRepository;198;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;650;176;826;GPT-3.5
GitHub_createOrganizationRepository;199;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;652;187;839;GPT-3.5
GitHub_createOrganizationRepository;200;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;655;168;823;GPT-3.5
GitHub_createOrganizationRepository;201;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;FP;FN;651;277;928;GPT-3.5
GitHub_createOrganizationRepository;202;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;621;197;818;GPT-3.5
GitHub_createOrganizationRepository;203;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;647;210;857;GPT-3.5
AmadeusHotel_getMultiHotelOffers;0;daikon.inv.unary.string.OneOfString;Specific values;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.OneOfString;AmadeusHotel_getMultiHotelOffers-Specific values;TP;FP;FN;485;202;687;GPT-3.5
AmadeusHotel_getMultiHotelOffers;1;daikon.inv.unary.string.OneOfString;Specific values;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.OneOfString;AmadeusHotel_getMultiHotelOffers-Specific values;TP;TP;TP;486;222;708;GPT-3.5
AmadeusHotel_getMultiHotelOffers;2;daikon.inv.binary.twoString.StringEqual;String comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoString.StringEqual;AmadeusHotel_getMultiHotelOffers-String comparisons;FP;FP;TN;484;143;627;GPT-3.5
AmadeusHotel_getMultiHotelOffers;3;daikon.inv.unary.scalar.OneOfScalar;Specific values;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.scalar.OneOfScalar;AmadeusHotel_getMultiHotelOffers-Specific values;FP;FP;TN;569;108;677;GPT-3.5
AmadeusHotel_getMultiHotelOffers;4;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;TP;FP;FN;481;281;762;GPT-3.5
AmadeusHotel_getMultiHotelOffers;5;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;715;245;960;GPT-3.5
AmadeusHotel_getMultiHotelOffers;6;daikon.inv.binary.twoString.StringEqual;String comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoString.StringEqual;AmadeusHotel_getMultiHotelOffers-String comparisons;TP;FP;FN;526;247;773;GPT-3.5
AmadeusHotel_getMultiHotelOffers;7;daikon.inv.binary.twoString.StringEqual;String comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoString.StringEqual;AmadeusHotel_getMultiHotelOffers-String comparisons;TP;FP;FN;506;227;733;GPT-3.5
AmadeusHotel_getMultiHotelOffers;8;daikon.inv.binary.twoString.StringEqual;String comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoString.StringEqual;AmadeusHotel_getMultiHotelOffers-String comparisons;FP;FP;TN;573;197;770;GPT-3.5
AmadeusHotel_getMultiHotelOffers;9;daikon.inv.binary.twoString.StringEqual;String comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoString.StringEqual;AmadeusHotel_getMultiHotelOffers-String comparisons;FP;FP;TN;644;179;823;GPT-3.5
AmadeusHotel_getMultiHotelOffers;10;daikon.inv.binary.twoString.StringEqual;String comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoString.StringEqual;AmadeusHotel_getMultiHotelOffers-String comparisons;FP;FP;TN;493;120;613;GPT-3.5
AmadeusHotel_getMultiHotelOffers;11;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;460;231;691;GPT-3.5
AmadeusHotel_getMultiHotelOffers;12;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;497;241;738;GPT-3.5
AmadeusHotel_getMultiHotelOffers;13;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;504;275;779;GPT-3.5
AmadeusHotel_getMultiHotelOffers;14;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;505;203;708;GPT-3.5
AmadeusHotel_getMultiHotelOffers;15;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;741;221;962;GPT-3.5
